"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Chautauqua County, NY"	"36013"	56	19538	286.6
	"Chemung County, NY"	"36015"	35	12396	282.3
	"Chenango County, NY"	"36017"	17	7658	222.0 (Unreliable)
	"Clinton County, NY"	"36019"	22	11334	194.1
	"Columbia County, NY"	"36021"	17	10064	168.9 (Unreliable)
	"Cortland County, NY"	"36023"	15	6176	242.9 (Unreliable)
	"Delaware County, NY"	"36025"	22	7406	297.1
	"Dutchess County, NY"	"36027"	73	43388	168.2
	"Erie County, NY"	"36029"	320	131729	242.9
	"Franklin County, NY"	"36033"	15	7010	214.0 (Unreliable)
	"Fulton County, NY"	"36035"	16	7988	200.3 (Unreliable)
	"Genesee County, NY"	"36037"	10	8822	113.4 (Unreliable)
	"Herkimer County, NY"	"36043"	24	9388	255.6
	"Jefferson County, NY"	"36045"	31	12179	254.5
	"Kings County, NY"	"36047"	674	290792	231.8
	"Lewis County, NY"	"36049"	11	4122	266.9 (Unreliable)
	"Livingston County, NY"	"36051"	19	9381	202.5 (Unreliable)
	"Madison County, NY"	"36053"	18	10792	166.8 (Unreliable)
	"Monroe County, NY"	"36055"	178	101721	175.0
	"Montgomery County, NY"	"36057"	18	7063	254.8 (Unreliable)
	"Nassau County, NY"	"36059"	338	192338	175.7
	"New York County, NY"	"36061"	317	186573	169.9
	"Niagara County, NY"	"36063"	110	33105	332.3
	"Oneida County, NY"	"36065"	84	32138	261.4
	"Onondaga County, NY"	"36067"	128	64564	198.3
	"Ontario County, NY"	"36069"	27	16580	162.8
	"Orange County, NY"	"36071"	96	47457	202.3
	"Orleans County, NY"	"36073"	16	6237	256.5 (Unreliable)
	"Oswego County, NY"	"36075"	41	17102	239.7
	"Otsego County, NY"	"36077"	20	8889	225.0
	"Putnam County, NY"	"36079"	27	15483	174.4
	"Queens County, NY"	"36081"	540	297151	181.7
	"Rensselaer County, NY"	"36083"	45	22846	197.0
	"Richmond County, NY"	"36085"	179	64600	277.1
	"Rockland County, NY"	"36087"	54	39387	137.1
	"St. Lawrence County, NY"	"36089"	38	14975	253.8
	"Saratoga County, NY"	"36091"	50	32322	154.7
	"Schenectady County, NY"	"36093"	46	21297	216.0
	"Schoharie County, NY"	"36095"	11	4976	221.1 (Unreliable)
	"Steuben County, NY"	"36101"	34	14463	235.1
	"Suffolk County, NY"	"36103"	359	207475	173.0
	"Sullivan County, NY"	"36105"	39	11142	350.0
	"Tioga County, NY"	"36107"	21	7738	271.4
	"Tompkins County, NY"	"36109"	21	11916	176.2
	"Ulster County, NY"	"36111"	62	27435	226.0
	"Warren County, NY"	"36113"	19	10280	184.8 (Unreliable)
	"Washington County, NY"	"36115"	18	9343	192.7 (Unreliable)
	"Wayne County, NY"	"36117"	25	13994	178.6
	"Westchester County, NY"	"36119"	180	129756	138.7
	"Wyoming County, NY"	"36121"	10	5995	166.8 (Unreliable)
	"Alamance County, NC"	"37001"	57	20620	276.4
	"Anson County, NC"	"37007"	14	3502	399.8 (Unreliable)
	"Beaufort County, NC"	"37013"	22	7351	299.3
	"Bertie County, NC"	"37015"	19	3133	606.4 (Unreliable)
	"Bladen County, NC"	"37017"	23	5263	437.0
	"Brunswick County, NC"	"37019"	58	22781	254.6
	"Buncombe County, NC"	"37021"	83	35941	230.9
	"Burke County, NC"	"37023"	41	13226	310.0
	"Cabarrus County, NC"	"37025"	44	23422	187.9
	"Caldwell County, NC"	"37027"	26	11992	216.8
	"Carteret County, NC"	"37031"	23	11488	200.2
	"Catawba County, NC"	"37035"	50	21449	233.1
	"Chatham County, NC"	"37037"	15	10587	141.7 (Unreliable)
	"Cherokee County, NC"	"37039"	11	4646	236.8 (Unreliable)
	"Cleveland County, NC"	"37045"	39	13481	289.3
	"Columbus County, NC"	"37047"	42	7747	542.1
	"Craven County, NC"	"37049"	39	12967	300.8
	"Cumberland County, NC"	"37051"	119	34717	342.8
	"Currituck County, NC"	"37053"	12	4057	295.8 (Unreliable)
	"Davidson County, NC"	"37057"	61	22998	265.2
	"Davie County, NC"	"37059"	20	6285	318.2
	"Duplin County, NC"	"37061"	29	8096	358.2
	"Durham County, NC"	"37063"	60	35653	168.3
	"Edgecombe County, NC"	"37065"	32	7987	400.7
	"Forsyth County, NC"	"37067"	117	48097	243.3
	"Franklin County, NC"	"37069"	20	9294	215.2
	"Gaston County, NC"	"37071"	90	28505	315.7
	"Granville County, NC"	"37077"	12	8493	141.3 (Unreliable)
	"Greene County, NC"	"37079"	14	3009	465.3 (Unreliable)
	"Guilford County, NC"	"37081"	150	65007	230.7
	"Halifax County, NC"	"37083"	15	7726	194.1 (Unreliable)
	"Harnett County, NC"	"37085"	43	13985	307.5
	"Haywood County, NC"	"37087"	30	9248	324.4
	"Henderson County, NC"	"37089"	34	16712	203.4
	"Hertford County, NC"	"37091"	13	3705	350.9 (Unreliable)
	"Hoke County, NC"	"37093"	26	5608	463.6
	"Iredell County, NC"	"37097"	57	22635	251.8
	"Johnston County, NC"	"37101"	74	22977	322.1
	"Lee County, NC"	"37105"	24	7740	310.1
	"Lenoir County, NC"	"37107"	36	8606	418.3
	"Lincoln County, NC"	"37109"	24	11791	203.5
	"McDowell County, NC"	"37111"	17	6678	254.6 (Unreliable)
	"Macon County, NC"	"37113"	12	5370	223.5 (Unreliable)
	"Mecklenburg County, NC"	"37119"	229	114426	200.1
	"Moore County, NC"	"37125"	28	12774	219.2
	"Nash County, NC"	"37127"	32	13401	238.8
	"New Hanover County, NC"	"37129"	68	28844	235.8
	"Northampton County, NC"	"37131"	11	3442	319.6 (Unreliable)
	"Onslow County, NC"	"37133"	51	14939	341.4
	"Orange County, NC"	"37135"	18	17470	103.0 (Unreliable)
	"Pasquotank County, NC"	"37139"	17	5342	318.2 (Unreliable)
	"Pender County, NC"	"37141"	18	8687	207.2 (Unreliable)
	"Perquimans County, NC"	"37143"	10	2138	467.7 (Unreliable)
	"Person County, NC"	"37145"	16	6036	265.1 (Unreliable)
	"Pitt County, NC"	"37147"	44	19782	222.4
	"Polk County, NC"	"37149"	10	3495	286.1 (Unreliable)
	"Randolph County, NC"	"37151"	51	19624	259.9
	"Richmond County, NC"	"37153"	30	6172	486.1
	"Robeson County, NC"	"37155"	71	16807	422.4
	"Rockingham County, NC"	"37157"	48	14184	338.4
	"Rowan County, NC"	"37159"	65	19280	337.1
	"Rutherford County, NC"	"37161"	24	9872	243.1
	"Sampson County, NC"	"37163"	24	8404	285.6
	"Scotland County, NC"	"37165"	17	4737	358.9 (Unreliable)
	"Stanly County, NC"	"37167"	22	8330	264.1
	"Stokes County, NC"	"37169"	11	7164	153.5 (Unreliable)
	"Surry County, NC"	"37171"	34	10162	334.6
	"Transylvania County, NC"	"37175"	10	5278	189.5 (Unreliable)
	"Union County, NC"	"37179"	47	25959	181.1
	"Vance County, NC"	"37181"	23	6145	374.3
	"Wake County, NC"	"37183"	147	117298	125.3
	"Warren County, NC"	"37185"	14	3358	416.9 (Unreliable)
	"Wayne County, NC"	"37191"	63	16253	387.6
	"Wilkes County, NC"	"37193"	26	10203	254.8
	"Wilson County, NC"	"37195"	34	11342	299.8
	"Yadkin County, NC"	"37197"	11	5323	206.7 (Unreliable)
	"Burleigh County, ND"	"38015"	24	12316	194.9
	"Cass County, ND"	"38017"	29	18609	155.8
	"Grand Forks County, ND"	"38035"	16	7720	207.3 (Unreliable)
	"Morton County, ND"	"38059"	11	4166	264.0 (Unreliable)
	"Ward County, ND"	"38101"	20	7245	276.1
	"Adams County, OH"	"39001"	10	4018	248.9 (Unreliable)
	"Allen County, OH"	"39003"	40	14234	281.0
	"Ashland County, OH"	"39005"	21	7456	281.7
	"Ashtabula County, OH"	"39007"	37	14667	252.3
	"Athens County, OH"	"39009"	25	7276	343.6
	"Auglaize County, OH"	"39011"	17	6568	258.8 (Unreliable)
	"Belmont County, OH"	"39013"	44	10880	404.4
	"Brown County, OH"	"39015"	23	6310	364.5
	"Butler County, OH"	"39017"	109	48582	224.4
	"Carroll County, OH"	"39019"	14	4422	316.6 (Unreliable)
	"Champaign County, OH"	"39021"	11	5515	199.5 (Unreliable)
	"Clark County, OH"	"39023"	75	18967	395.4
	"Clermont County, OH"	"39025"	72	29392	245.0
	"Clinton County, OH"	"39027"	17	5935	286.4 (Unreliable)
	"Columbiana County, OH"	"39029"	66	16413	402.1
	"Coshocton County, OH"	"39031"	20	5312	376.5
	"Crawford County, OH"	"39033"	15	6068	247.2 (Unreliable)
	"Cuyahoga County, OH"	"39035"	537	180238	297.9
	"Darke County, OH"	"39037"	18	7222	249.2 (Unreliable)
	"Defiance County, OH"	"39039"	13	5500	236.4 (Unreliable)
	"Delaware County, OH"	"39041"	35	23682	147.8
	"Erie County, OH"	"39043"	26	11674	222.7
	"Fairfield County, OH"	"39045"	32	19953	160.4
	"Fayette County, OH"	"39047"	13	3963	328.0 (Unreliable)
	"Franklin County, OH"	"39049"	371	144575	256.6
	"Fulton County, OH"	"39051"	13	6261	207.6 (Unreliable)
	"Gallia County, OH"	"39053"	30	4354	689.0
	"Geauga County, OH"	"39055"	22	14791	148.7
	"Greene County, OH"	"39057"	42	22715	184.9
	"Guernsey County, OH"	"39059"	16	5764	277.6 (Unreliable)
	"Hamilton County, OH"	"39061"	285	108064	263.7
	"Hancock County, OH"	"39063"	26	10365	250.8
	"Hardin County, OH"	"39065"	12	3931	305.3 (Unreliable)
	"Highland County, OH"	"39071"	21	5915	355.0
	"Holmes County, OH"	"39075"	11	4709	233.6 (Unreliable)
	"Huron County, OH"	"39077"	19	8130	233.7 (Unreliable)
	"Jackson County, OH"	"39079"	29	4515	642.3
	"Jefferson County, OH"	"39081"	43	10627	404.6
	"Knox County, OH"	"39083"	21	8579	244.8
	"Lake County, OH"	"39085"	99	35563	278.4
	"Lawrence County, OH"	"39087"	37	8627	428.9
	"Licking County, OH"	"39089"	57	23865	238.8
	"Logan County, OH"	"39091"	17	6702	253.7 (Unreliable)
	"Lorain County, OH"	"39093"	81	43956	184.3
	"Lucas County, OH"	"39095"	197	59553	330.8
	"Madison County, OH"	"39097"	21	5874	357.5
	"Mahoning County, OH"	"39099"	90	35738	251.8
	"Marion County, OH"	"39101"	29	9241	313.8
	"Medina County, OH"	"39103"	37	25425	145.5
	"Meigs County, OH"	"39105"	14	3554	393.9 (Unreliable)
	"Mercer County, OH"	"39107"	17	5971	284.7 (Unreliable)
	"Miami County, OH"	"39109"	31	14851	208.7
	"Montgomery County, OH"	"39113"	244	72270	337.6
	"Muskingum County, OH"	"39119"	25	11938	209.4
	"Ottawa County, OH"	"39123"	18	7096	253.7 (Unreliable)
	"Perry County, OH"	"39127"	13	5214	249.3 (Unreliable)
	"Pickaway County, OH"	"39129"	27	7420	363.9
	"Portage County, OH"	"39133"	51	22515	226.5
	"Preble County, OH"	"39135"	14	6070	230.6 (Unreliable)
	"Richland County, OH"	"39139"	52	17123	303.7
	"Ross County, OH"	"39141"	30	11078	270.8
	"Sandusky County, OH"	"39143"	21	8856	237.1
	"Scioto County, OH"	"39145"	42	10463	401.4
	"Seneca County, OH"	"39147"	20	7997	250.1
	"Shelby County, OH"	"39149"	16	6746	237.2 (Unreliable)
	"Stark County, OH"	"39151"	165	54442	303.1
	"Summit County, OH"	"39153"	189	78516	240.7
	"Trumbull County, OH"	"39155"	97	30858	314.3
	"Tuscarawas County, OH"	"39157"	39	13442	290.1
	"Warren County, OH"	"39165"	53	29218	181.4
	"Washington County, OH"	"39167"	22	9418	233.6
	"Wayne County, OH"	"39169"	35	15670	223.4
	"Wood County, OH"	"39173"	33	16121	204.7
	"Adair County, OK"	"40001"	16	2706	591.3 (Unreliable)
	"Atoka County, OK"	"40005"	12	1834	654.3 (Unreliable)
	"Bryan County, OK"	"40013"	23	5418	424.5
	"Caddo County, OK"	"40015"	16	3640	439.6 (Unreliable)
	"Canadian County, OK"	"40017"	27	15996	168.8
	"Carter County, OK"	"40019"	28	6350	440.9
	"Cherokee County, OK"	"40021"	24	5787	414.7
	"Choctaw County, OK"	"40023"	10	2185	457.7 (Unreliable)
	"Cleveland County, OK"	"40027"	89	31494	282.6
	"Comanche County, OK"	"40031"	52	13587	382.7
	"Craig County, OK"	"40035"	10	1957	511.0 (Unreliable)
	"Creek County, OK"	"40037"	46	9738	472.4
	"Custer County, OK"	"40039"	13	3173	409.7 (Unreliable)
	"Delaware County, OK"	"40041"	19	6322	300.5 (Unreliable)
	"Garfield County, OK"	"40047"	36	7736	465.4
	"Garvin County, OK"	"40049"	25	3739	668.6
	"Grady County, OK"	"40051"	28	7582	369.3
	"Haskell County, OK"	"40061"	12	1716	699.3 (Unreliable)
	"Hughes County, OK"	"40063"	11	1695	649.0 (Unreliable)
	"Jackson County, OK"	"40065"	11	3008	365.7 (Unreliable)
	"Kay County, OK"	"40071"	22	5805	379.0
	"Le Flore County, OK"	"40079"	26	6558	396.5
	"Lincoln County, OK"	"40081"	20	4981	401.5
	"Logan County, OK"	"40083"	14	6399	218.8 (Unreliable)
	"McClain County, OK"	"40087"	16	5054	316.6 (Unreliable)
	"McCurtain County, OK"	"40089"	16	4239	377.4 (Unreliable)
	"McIntosh County, OK"	"40091"	16	3104	515.5 (Unreliable)
	"Mayes County, OK"	"40097"	21	5789	362.8
	"Muskogee County, OK"	"40101"	55	8980	612.5
	"Okfuskee County, OK"	"40107"	11	1582	695.3 (Unreliable)
	"Oklahoma County, OK"	"40109"	318	93121	341.5
	"Okmulgee County, OK"	"40111"	31	5224	593.4
	"Osage County, OK"	"40113"	19	6959	273.0 (Unreliable)
	"Ottawa County, OK"	"40115"	15	3958	379.0 (Unreliable)
	"Payne County, OK"	"40119"	25	7610	328.5
	"Pittsburg County, OK"	"40121"	20	5944	336.5
	"Pontotoc County, OK"	"40123"	12	4532	264.8 (Unreliable)
	"Pottawatomie County, OK"	"40125"	41	9021	454.5
	"Pushmataha County, OK"	"40127"	11	1601	687.1 (Unreliable)
	"Rogers County, OK"	"40131"	30	12188	246.1
	"Seminole County, OK"	"40133"	20	3308	604.6
	"Sequoyah County, OK"	"40135"	31	5405	573.5
	"Stephens County, OK"	"40137"	28	6307	444.0
	"Texas County, OK"	"40139"	11	2258	487.2 (Unreliable)
	"Tulsa County, OK"	"40143"	290	77822	372.6
	"Wagoner County, OK"	"40145"	35	10206	342.9
	"Washington County, OK"	"40147"	22	7139	308.2
	"Benton County, OR"	"41003"	12	11014	109.0 (Unreliable)
	"Clackamas County, OR"	"41005"	78	59025	132.1
	"Clatsop County, OR"	"41007"	15	6256	239.8 (Unreliable)
	"Columbia County, OR"	"41009"	14	7912	176.9 (Unreliable)
	"Coos County, OR"	"41011"	27	10607	254.5
	"Deschutes County, OR"	"41017"	35	26580	131.7
	"Douglas County, OR"	"41019"	37	17232	214.7
	"Jackson County, OR"	"41029"	45	31457	143.1
	"Josephine County, OR"	"41033"	34	13567	250.6
	"Klamath County, OR"	"41035"	25	9766	256.0
	"Lane County, OR"	"41039"	88	50895	172.9
	"Lincoln County, OR"	"41041"	18	8859	203.2 (Unreliable)
	"Linn County, OR"	"41043"	41	17018	240.9
	"Marion County, OR"	"41047"	65	41241	157.6
	"Multnomah County, OR"	"41051"	207	95103	217.7
	"Polk County, OR"	"41053"	14	10065	139.1 (Unreliable)
	"Umatilla County, OR"	"41059"	19	9315	204.0 (Unreliable)
	"Union County, OR"	"41061"	14	3642	384.4 (Unreliable)
	"Washington County, OR"	"41067"	75	68419	109.6
	"Yamhill County, OR"	"41071"	20	13660	146.4
	"Adams County, PA"	"42001"	24	15139	158.5
	"Allegheny County, PA"	"42003"	468	179650	260.5
	"Armstrong County, PA"	"42005"	27	10793	250.2
	"Beaver County, PA"	"42007"	70	26649	262.7
	"Bedford County, PA"	"42009"	16	7677	208.4 (Unreliable)
	"Berks County, PA"	"42011"	110	55814	197.1
	"Blair County, PA"	"42013"	58	18387	315.4
	"Bradford County, PA"	"42015"	17	9307	182.7 (Unreliable)
	"Bucks County, PA"	"42017"	124	97498	127.2
	"Butler County, PA"	"42019"	45	28607	157.3
	"Cambria County, PA"	"42021"	70	21247	329.5
	"Carbon County, PA"	"42025"	26	10264	253.3
	"Centre County, PA"	"42027"	27	18126	149.0
	"Chester County, PA"	"42029"	83	72077	115.2
	"Clarion County, PA"	"42031"	15	5613	267.2 (Unreliable)
	"Clearfield County, PA"	"42033"	25	11830	211.3
	"Clinton County, PA"	"42035"	11	5165	213.0 (Unreliable)
	"Columbia County, PA"	"42037"	25	9328	268.0
	"Crawford County, PA"	"42039"	40	12927	309.4
	"Cumberland County, PA"	"42041"	63	33391	188.7
	"Dauphin County, PA"	"42043"	96	38760	247.7
	"Delaware County, PA"	"42045"	155	78216	198.2
	"Elk County, PA"	"42047"	13	5015	259.2 (Unreliable)
	"Erie County, PA"	"42049"	91	39293	231.6
	"Fayette County, PA"	"42051"	65	20741	313.4
	"Franklin County, PA"	"42055"	46	20679	222.4
	"Greene County, PA"	"42059"	17	5453	311.8 (Unreliable)
	"Indiana County, PA"	"42063"	26	12243	212.4
	"Jefferson County, PA"	"42065"	15	6835	219.5 (Unreliable)
	"Lackawanna County, PA"	"42069"	76	30000	253.3
	"Lancaster County, PA"	"42071"	125	70138	178.2
	"Lawrence County, PA"	"42073"	43	13912	309.1
	"Lebanon County, PA"	"42075"	45	18708	240.5
	"Lehigh County, PA"	"42077"	83	47573	174.5
	"Luzerne County, PA"	"42079"	103	44947	229.2
	"Lycoming County, PA"	"42081"	37	16915	218.7
	"Mc Kean County, PA"	"42083"	26	6237	416.9
	"Mercer County, PA"	"42085"	37	17065	216.8
	"Mifflin County, PA"	"42087"	17	6441	263.9 (Unreliable)
	"Monroe County, PA"	"42089"	49	25847	189.6
	"Montgomery County, PA"	"42091"	201	115245	174.4
	"Northampton County, PA"	"42095"	70	43092	162.4
	"Northumberland County, PA"	"42097"	31	13858	223.7
	"Perry County, PA"	"42099"	16	7005	228.4 (Unreliable)
	"Philadelphia County, PA"	"42101"	677	181565	372.9
	"Pike County, PA"	"42103"	23	8976	256.2
	"Schuylkill County, PA"	"42107"	83	21219	391.2
	"Snyder County, PA"	"42109"	10	5487	182.2 (Unreliable)
	"Somerset County, PA"	"42111"	29	11780	246.2
	"Susquehanna County, PA"	"42115"	12	7072	169.7 (Unreliable)
	"Tioga County, PA"	"42117"	22	6271	350.8
	"Union County, PA"	"42119"	10	5555	180.0 (Unreliable)
	"Venango County, PA"	"42121"	20	9005	222.1
	"Warren County, PA"	"42123"	18	6640	271.1 (Unreliable)
	"Washington County, PA"	"42125"	46	32414	141.9
	"Wayne County, PA"	"42127"	19	8452	224.8 (Unreliable)
	"Westmoreland County, PA"	"42129"	123	58130	211.6
	"York County, PA"	"42133"	137	62825	218.1
	"Kent County, RI"	"44003"	36	25540	141.0
	"Newport County, RI"	"44005"	14	12425	112.7 (Unreliable)
	"Providence County, RI"	"44007"	166	81382	204.0
	"Washington County, RI"	"44009"	22	20001	110.0
	"Aiken County, SC"	"45003"	72	23940	300.8
	"Anderson County, SC"	"45007"	77	26312	292.6
	"Barnwell County, SC"	"45011"	14	3052	458.7 (Unreliable)
	"Beaufort County, SC"	"45013"	40	24592	162.7
	"Berkeley County, SC"	"45015"	53	25772	205.6
	"Charleston County, SC"	"45019"	127	51859	244.9
	"Cherokee County, SC"	"45021"	31	7326	423.2
	"Chester County, SC"	"45023"	16	4704	340.1 (Unreliable)
	"Chesterfield County, SC"	"45025"	23	6456	356.3
	"Clarendon County, SC"	"45027"	25	5093	490.9
	"Colleton County, SC"	"45029"	26	5484	474.1
	"Darlington County, SC"	"45031"	48	9597	500.2
	"Dillon County, SC"	"45033"	24	4165	576.2
	"Dorchester County, SC"	"45035"	42	18998	221.1
	"Edgefield County, SC"	"45037"	18	3932	457.8 (Unreliable)
	"Fairfield County, SC"	"45039"	12	3885	308.9 (Unreliable)
	"Florence County, SC"	"45041"	80	18127	441.3
	"Georgetown County, SC"	"45043"	44	9871	445.8
	"Greenville County, SC"	"45045"	159	62844	253.0
	"Greenwood County, SC"	"45047"	27	8969	301.0
	"Hampton County, SC"	"45049"	12	2700	444.4 (Unreliable)
	"Horry County, SC"	"45051"	147	49246	298.5
	"Kershaw County, SC"	"45055"	19	9236	205.7 (Unreliable)
	"Lancaster County, SC"	"45057"	36	11303	318.5
	"Laurens County, SC"	"45059"	39	9498	410.6
	"Lee County, SC"	"45061"	16	2571	622.3 (Unreliable)
	"Lexington County, SC"	"45063"	90	38309	234.9
	"Marion County, SC"	"45067"	21	4631	453.5
	"Marlboro County, SC"	"45069"	26	3631	716.1
	"Newberry County, SC"	"45071"	17	5411	314.2 (Unreliable)
	"Oconee County, SC"	"45073"	22	11788	186.6
	"Orangeburg County, SC"	"45075"	44	12269	358.6
	"Pickens County, SC"	"45077"	51	15056	338.7
	"Richland County, SC"	"45079"	135	46470	290.5
	"Saluda County, SC"	"45081"	10	2814	355.4 (Unreliable)
	"Spartanburg County, SC"	"45083"	128	38382	333.5
	"Sumter County, SC"	"45085"	43	13498	318.6
	"Union County, SC"	"45087"	18	4199	428.7 (Unreliable)
	"Williamsburg County, SC"	"45089"	21	4765	440.7
	"York County, SC"	"45091"	73	32565	224.2
	"Lawrence County, SD"	"46081"	11	4140	265.7 (Unreliable)
	"Minnehaha County, SD"	"46099"	60	22900	262.0
	"Pennington County, SD"	"46103"	42	15774	266.3
	"Anderson County, TN"	"47001"	41	11163	367.3
	"Bedford County, TN"	"47003"	31	5723	541.7
	"Benton County, TN"	"47005"	13	2400	541.7 (Unreliable)
	"Blount County, TN"	"47009"	37	18384	201.3
	"Bradley County, TN"	"47011"	59	13181	447.6
	"Campbell County, TN"	"47013"	29	5558	521.8
	"Carroll County, TN"	"47017"	21	3725	563.8
	"Carter County, TN"	"47019"	25	8202	304.8
	"Cheatham County, TN"	"47021"	14	5712	245.1 (Unreliable)
	"Claiborne County, TN"	"47025"	21	4556	460.9
	"Cocke County, TN"	"47029"	40	5408	739.6
	"Coffee County, TN"	"47031"	35	7182	487.3
	"Crockett County, TN"	"47033"	11	1883	584.2 (Unreliable)
	"Cumberland County, TN"	"47035"	18	8742	205.9 (Unreliable)
	"Davidson County, TN"	"47037"	244	79290	307.7
	"Decatur County, TN"	"47039"	10	1753	570.5 (Unreliable)
	"DeKalb County, TN"	"47041"	12	2702	444.1 (Unreliable)
	"Dickson County, TN"	"47043"	26	7043	369.2
	"Dyer County, TN"	"47045"	26	4809	540.7
	"Fayette County, TN"	"47047"	21	6500	323.1
	"Franklin County, TN"	"47051"	18	5936	303.2 (Unreliable)
	"Gibson County, TN"	"47053"	43	6429	668.8
	"Giles County, TN"	"47055"	18	4378	411.1 (Unreliable)
	"Grainger County, TN"	"47057"	10	3383	295.6 (Unreliable)
	"Greene County, TN"	"47059"	32	9989	320.4
	"Grundy County, TN"	"47061"	15	1809	829.2 (Unreliable)
	"Hamblen County, TN"	"47063"	32	8120	394.1
	"Hamilton County, TN"	"47065"	165	48522	340.1
	"Hardeman County, TN"	"47069"	15	3362	446.2 (Unreliable)
	"Hardin County, TN"	"47071"	14	3753	373.0 (Unreliable)
	"Hawkins County, TN"	"47073"	24	8311	288.8
	"Haywood County, TN"	"47075"	16	2740	583.9 (Unreliable)
	"Henderson County, TN"	"47077"	12	3716	322.9 (Unreliable)
	"Henry County, TN"	"47079"	23	4808	478.4
	"Hickman County, TN"	"47081"	17	3387	501.9 (Unreliable)
	"Jefferson County, TN"	"47089"	23	7625	301.6
	"Knox County, TN"	"47093"	164	57520	285.1
	"Lauderdale County, TN"	"47097"	20	3348	597.4
	"Lawrence County, TN"	"47099"	26	5511	471.8
	"Lincoln County, TN"	"47103"	24	5058	474.5
	"Loudon County, TN"	"47105"	21	7784	269.8
	"McMinn County, TN"	"47107"	36	7544	477.2
	"McNairy County, TN"	"47109"	18	3588	501.7 (Unreliable)
	"Macon County, TN"	"47111"	13	2974	437.1 (Unreliable)
	"Madison County, TN"	"47113"	45	13258	339.4
	"Marion County, TN"	"47115"	22	4202	523.6
	"Marshall County, TN"	"47117"	12	4378	274.1 (Unreliable)
	"Maury County, TN"	"47119"	35	12713	275.3
	"Meigs County, TN"	"47121"	13	1734	749.7 (Unreliable)
	"Monroe County, TN"	"47123"	14	6537	214.2 (Unreliable)
	"Montgomery County, TN"	"47125"	50	18170	275.2
	"Overton County, TN"	"47133"	11	3113	353.4 (Unreliable)
	"Putnam County, TN"	"47141"	40	8944	447.2
	"Rhea County, TN"	"47143"	15	4308	348.2 (Unreliable)
	"Roane County, TN"	"47145"	24	8568	280.1
	"Robertson County, TN"	"47147"	32	9458	338.3
	"Rutherford County, TN"	"47149"	83	32267	257.2
	"Sevier County, TN"	"47155"	42	13939	301.3
	"Shelby County, TN"	"47157"	416	117174	355.0
	"Smith County, TN"	"47159"	10	2741	364.8 (Unreliable)
	"Stewart County, TN"	"47161"	12	1994	601.8 (Unreliable)
	"Sullivan County, TN"	"47163"	96	22776	421.5
	"Sumner County, TN"	"47165"	57	23323	244.4
	"Tipton County, TN"	"47167"	25	7941	314.8
	"Trousdale County, TN"	"47169"	10	1153	867.3 (Unreliable)
	"Warren County, TN"	"47177"	45	5433	828.3
	"Washington County, TN"	"47179"	53	16858	314.4
	"Wayne County, TN"	"47181"	10	2280	438.6 (Unreliable)
	"Weakley County, TN"	"47183"	12	4197	285.9 (Unreliable)
	"White County, TN"	"47185"	11	3664	300.2 (Unreliable)
	"Williamson County, TN"	"47187"	29	28169	103.0
	"Wilson County, TN"	"47189"	45	17608	255.6
	"Anderson County, TX"	"48001"	28	6831	409.9
	"Angelina County, TX"	"48005"	38	10732	354.1
	"Aransas County, TX"	"48007"	13	3994	325.5 (Unreliable)
	"Atascosa County, TX"	"48013"	31	5700	543.9
	"Austin County, TX"	"48015"	15	4330	346.4 (Unreliable)
	"Bastrop County, TX"	"48021"	24	11486	209.0
	"Bell County, TX"	"48027"	78	32160	242.5
	"Bexar County, TX"	"48029"	546	202925	269.1
	"Bowie County, TX"	"48037"	35	11594	301.9
	"Brazoria County, TX"	"48039"	106	41404	256.0
	"Brazos County, TX"	"48041"	37	18111	204.3
	"Brown County, TX"	"48049"	17	5009	339.4 (Unreliable)
	"Burleson County, TX"	"48051"	13	2751	472.6 (Unreliable)
	"Burnet County, TX"	"48053"	23	7030	327.2
	"Caldwell County, TX"	"48055"	21	5079	413.5
	"Cameron County, TX"	"48061"	101	40874	247.1
	"Cass County, TX"	"48067"	19	4276	444.3 (Unreliable)
	"Chambers County, TX"	"48071"	21	4702	446.6
	"Cherokee County, TX"	"48073"	22	6396	344.0
	"Collin County, TX"	"48085"	138	102524	134.6
	"Comal County, TX"	"48091"	30	19930	150.5
	"Cooke County, TX"	"48097"	15	5568	269.4 (Unreliable)
	"Coryell County, TX"	"48099"	24	6421	373.8
	"Dallas County, TX"	"48113"	796	277176	287.2
	"Denton County, TX"	"48121"	110	86455	127.2
	"DeWitt County, TX"	"48123"	11	2811	391.3 (Unreliable)
	"Eastland County, TX"	"48133"	16	2583	619.4 (Unreliable)
	"Ector County, TX"	"48135"	59	15607	378.0
	"Ellis County, TX"	"48139"	60	20632	290.8
	"El Paso County, TX"	"48141"	173	85787	201.7
	"Erath County, TX"	"48143"	11	4347	253.0 (Unreliable)
	"Falls County, TX"	"48145"	12	2242	535.2 (Unreliable)
	"Fannin County, TX"	"48147"	21	4691	447.7
	"Fort Bend County, TX"	"48157"	118	88691	133.0
	"Freestone County, TX"	"48161"	12	2605	460.7 (Unreliable)
	"Frio County, TX"	"48163"	10	1717	582.4 (Unreliable)
	"Galveston County, TX"	"48167"	117	44258	264.4
	"Gillespie County, TX"	"48171"	11	4102	268.2 (Unreliable)
	"Gonzales County, TX"	"48177"	11	2666	412.6 (Unreliable)
